Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
yLcJTiE4n_w4sZwSfMZYZA,Bombay Kabab,54 7th Ave,"{'latitude': 40.67606, 'longitude': -73.97455}",70,4.0,11217
pgGT9m03pNI15Ag2pAdY1Q,Kurry Qulture,3605 30th Ave,"{'latitude': 40.7649112016844, 'longitude': -73.917061437621}",298,4.5,11103
lIE4KHySIenwPbta1JuM8Q,Mumbai Masala,1768 Amsterdam Ave,"{'latitude': 40.82695, 'longitude': -73.94676}",155,4.5,10031
Nt7vyXyaxnyXpP4NNgrSvw,Joy Indian Restaurant,301 Flatbush Ave,"{'latitude': 40.67883, 'longitude': -73.9734299}",638,4.0,11217
V2oWqXcoJkgGeIPOaS9eDA,Masala Times,194 Bleecker St,"{'latitude': 40.7292728223798, 'longitude': -74.0015978515206}",518,4.0,10012
1ckkPS7KtGSu_xXXWKcbvQ,Tandoori Masala,1695 Broadway,"{'latitude': 40.6840199, 'longitude': -73.91184}",156,4.0,11207
9heTBCW1DDAKyO0GrY3Nxw,Delhi Masala,2077 Adam Clayton Powell Jr Blvd,"{'latitude': 40.8079899, 'longitude': -73.94856}",141,4.0,10027
NhBUzlITbu3rdjm9UEfWsw,Raj's Indian Kitchen,27-18 Queens Plz S,"{'latitude': 40.7498435974121, 'longitude': -73.9393692016602}",209,4.0,11101
sCHiXF4mZcsiY8_cBHNiqw,indikitch,25 W 23rd St,"{'latitude': 40.7422142028809, 'longitude': -73.9904403686523}",669,4.0,10010
2LFYEpREb8A0gr-rQSrnXA,Indian Project,243 W 38th St,"{'latitude': 40.75426, 'longitude': -73.99028}",278,4.0,10018
uVRau5cd-OpqWIA-qsCiJA,All About Indian Food,443 Bushwick Ave,"{'latitude': 40.702309, 'longitude': -73.936897}",73,4.0,11206
1KGvtMU7VBcdlvxo2brdQg,Clove Indian Restaurant & Bar,1592 Amsterdam Ave,"{'latitude': 40.8212624, 'longitude': -73.9506836}",233,4.0,10031
lP8uDU4oNEkPD8-Ik-PvQQ,Awadh,2588 Broadway,"{'latitude': 40.79583, 'longitude': -73.970716}",279,3.5,10025
3dZsX3mqbVsLEXPwMYKPsw,Zaika New York,230 E 44th St,"{'latitude': 40.75135, 'longitude': -73.97209}",78,4.5,10017
80u4xIY1kp_25AUh9BW0Bw,Kanan Indian Restaurant,452 3rd Ave,"{'latitude': 40.6716593194782, 'longitude': -73.9908374121948}",119,3.5,11215
jYhbUh1TV7SCfPxjIhVpcg,Baar Baar,13 E 1st St,"{'latitude': 40.7244378855031, 'longitude': -73.9915524}",424,4.0,10003
