Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
I8U2B8O3uXhhXYhRrOH_Xg,The OX Tavern,1301 Newkirk Ave,"{'latitude': 40.63489, 'longitude': -73.96497}",480,4.0,11230
38YuedP0ItlKbC-ncJ1XCQ,Tavern on Jane,31 8th Ave,"{'latitude': 40.73822, 'longitude': -74.00426}",392,4.0,10014
1raNn0l3I4H9PcAJce69Sw,Sojourn,244 E 79th St,"{'latitude': 40.77343, 'longitude': -73.95568}",570,4.0,10075
SsPZif4CIL85s318kxL7vA,Ashland,156 Tilary St,"{'latitude': 40.6958, 'longitude': -73.98378}",6,4.5,11201
obBh14Cy3hp0AbriMPefzg,RIDER,80 N 6th St,"{'latitude': 40.71887, 'longitude': -73.96136}",171,4.0,11249
owIRFAkAvQzku9v5NAocAw,The Freckled Moose,33-17 31st Ave,"{'latitude': 40.7634581, 'longitude': -73.9212253}",50,4.0,11106
hcxdYdqMiuFVPYza3DEkdQ,Clara's,53 Wilson Ave,"{'latitude': 40.702664, 'longitude': -73.92863}",78,4.5,11237
QrDNHQ3oOEc5s-zLzu5fVA,Wolf and Deer,74 5th Ave,"{'latitude': 40.68076, 'longitude': -73.977751}",252,4.0,11217
dMhRafXdr765DHe0k-QfaQ,ABC Kitchen,35 E 18th St,"{'latitude': 40.738085, 'longitude': -73.989472}",2859,4.0,10003
GpWXEpVyehmKP2WQsD_Y8g,OTB,141 Broadway,"{'latitude': 40.71054, 'longitude': -73.96339}",112,4.5,11211
xR2Yeb_Nh0MOAiUIaqaVOg,Tavern 157,157-12 Northern Blvd,"{'latitude': 40.7634836392041, 'longitude': -73.807817278102}",319,4.5,11354
zXCGF0XtqjOv1s4DUHOtqg,Hart's Restaurant,506 Franklin Ave,"{'latitude': 40.681458, 'longitude': -73.955893}",78,4.5,11238
Ms1p17KsYteDlkvHnllC2g,Soba Totto,211 E 43rd St,"{'latitude': 40.75122, 'longitude': -73.97317}",831,4.0,10017
-n_qy3DKG9ivE1r63kYFDg,WOW Bistro,12 Brighton 11th St,"{'latitude': 40.582182, 'longitude': -73.9562938}",82,4.0,11235
Dci3yvrnPZ5kOF5t3xV8gg,The Hop Shoppe,372 VanDuzer St,"{'latitude': 40.629169, 'longitude': -74.079839}",246,4.0,10304
_iPthQyOqcwanZcVZ28M2Q,Franklin820,820 Franklin Ave,"{'latitude': 40.66995, 'longitude': -73.95839}",57,4.0,11225
JYNBy2r3LVhJbLHE1bASfg,The Smith,1900 Broadway,"{'latitude': 40.7716201269986, 'longitude': -73.9818377981476}",1480,4.0,10023
m86CNmYThtzzWB3nPnrhbg,Emily - West Village,35 Downing St,"{'latitude': 40.729330068469, 'longitude': -74.0038400073579}",429,4.0,10014
JXsHJfBAKZT0fG8XkA9Kzw,Sweet Science,135 Graham Ave,"{'latitude': 40.7063841819763, 'longitude': -73.9431119710207}",515,3.5,11206
keOMomcnyrJEQvFtfEYadg,Swell Dive,1013 Bedford Ave,"{'latitude': 40.689183858613, 'longitude': -73.9549609646201}",76,4.0,11205
K_0tNvQd7gyabfJrodf-tw,Archer & Goat,187 Lenox Ave,"{'latitude': 40.80432, 'longitude': -73.94835}",14,5.0,10026
eV_lsSEAjRWAxdlX44Omcw,Quaint,46-10 Skillman Ave,"{'latitude': 40.74626, 'longitude': -73.91761}",233,4.0,11104
ndRkgrkoCugt2qy0LMVQ_Q,Walter Foods,253 Grand St,"{'latitude': 40.713588, 'longitude': -73.958488}",496,4.0,11211
92m23CB9r9XrPFK7_7-SmQ,Flip'n Toss,82 Christopher St,"{'latitude': 40.73341, 'longitude': -74.00364}",119,4.5,10014
AkRdoWYv2QmsXD9LSWl2zw,Dinerbar,97-45 Queens Blvd,"{'latitude': 40.72958, 'longitude': -73.85944}",366,4.0,11374
6AgpmRu1zjO_eNhoMhTE-A,Hard Times Christmas Liquors at the Sunset bar,445 Troutman St,"{'latitude': 40.70794, 'longitude': -73.92164}",340,4.0,11237
TaAICUBApAfQG0ATDyspJQ,9ten Restaurant,910 7th Ave,"{'latitude': 40.7661399841309, 'longitude': -73.97998046875}",176,4.0,10019
ioUJB91aFWxlV--opOtVvA,Leslie's Kitchen,109 Wilson Ave,"{'latitude': 40.70136, 'longitude': -73.92663}",23,4.5,11237
zxQGrv0uJ5b_k0l_ma6E3A,Jalopy Tavern,317 Columbia St,"{'latitude': 40.6813158, 'longitude': -74.0043547}",31,4.0,11231
mXLrVoEi80WZaZ3agBP5Jw,Bijan's,81 Hoyt St,"{'latitude': 40.68803, 'longitude': -73.98671}",475,4.0,11211
ywAq9nvr9jX1S7-_HjA5ng,Ferris,44 W 29th St,"{'latitude': 40.74631, 'longitude': -73.98948}",139,4.0,10001
-olla_BldF5Y84I9ezRNdA,Hourglass Tavern,373 W 46th St,"{'latitude': 40.760952, 'longitude': -73.9903269}",697,4.0,10036
Ulr_Nyp2nvt82EPH_BiftA,Olmsted,659 Vanderbilt Ave,"{'latitude': 40.67713, 'longitude': -73.96869}",307,4.0,11238
_gzXNKarTxagBp6_PkmQKw,Gotham Bar and Grill,12 E 12th St,"{'latitude': 40.734186, 'longitude': -73.993696}",1526,4.5,10003
Duh9gmBVHodHKQaQqsyZcg,Mom's Kitchen & Bar,33-01 31st Ave,"{'latitude': 40.76372, 'longitude': -73.92158}",589,4.0,11102
Gn7oaWjBoEGHe1_bfsBikg,Virginia's,647 E 11th St,"{'latitude': 40.72666, 'longitude': -73.9773}",154,4.0,10009
j3HLOkrjzBjcvYPiIHua1A,Jasper's Taphouse + Kitchen,761 9th Ave,"{'latitude': 40.764266, 'longitude': -73.9886122}",335,4.0,10019
sGIlOSvwW_x8-in8QmRwXA,Little Forno,276 Bay Ridge Ave,"{'latitude': 40.6356982, 'longitude': -74.0264421}",85,4.5,11220
UA2M9QFZghe-9th2KwLoWQ,Burger & Lobster,39 W 19th St,"{'latitude': 40.74007, 'longitude': -73.99344}",4950,4.0,10011
XO3yD87rTPz9o6Dy9qRaJg,The Spaniard,190 W 4th St,"{'latitude': 40.7324927, 'longitude': -74.0020135}",196,4.0,10014
bg7LI8VGjhipcS4siCpP3A,Capybara Bar and Restaurant,853 Wyckoff Ave,"{'latitude': 40.6977908734691, 'longitude': -73.9077547565103}",25,4.0,11385
pMdGxqqo_bJQNwvwj2XpcA,Satyr Grill,1109 Cypress Ave,"{'latitude': 40.6960902, 'longitude': -73.8994532}",21,3.5,11385
X-k2vFTvRpVWU-VSRI84ew,American Hall,29 W 36th St,"{'latitude': 40.75049, 'longitude': -73.98517}",35,4.0,10018
JI_teX5hC2rvHRbAo9JRTw,Quality Eats,19 Greenwich Ave,"{'latitude': 40.7345, 'longitude': -74.00004}",386,4.0,10014
bMc_vEplFI56k1Jng1-dsg,Bellwether,47-25 Vernon Blvd,"{'latitude': 40.74482, 'longitude': -73.95304}",84,4.0,11101
-pcCiCeyK4cvLtnkcF9T5Q,Mekelburg's Domino,319 Kent Ave,"{'latitude': 40.713712286121, 'longitude': -73.9671562005267}",18,5.0,11249
fip6hPEumzmUu6XZn2r_Mg,Krazy Chicken and Pizza,954 Broadway,"{'latitude': 40.6967, 'longitude': -73.93501}",3,2.5,11221
_LJFf9YqpYxvExTvVxb7Rw,The Modern,9 W 53rd St,"{'latitude': 40.7610060884932, 'longitude': -73.9767725608521}",925,4.5,10019
TDyu1-6XF7r1jc13j7nDNA,TØRST,615 Manhattan Ave,"{'latitude': 40.7233949, 'longitude': -73.950856}",375,4.5,11222
W9jvfWo198fX_kmYptnh1g,Lighthouse Outpost,241 Mulberry St,"{'latitude': 40.722892, 'longitude': -73.99617}",23,4.5,10012
gJg_Gh2lqrCprDzR6ZP9QQ,Bar314,1260 Amsterdam Ave,"{'latitude': 40.810854, 'longitude': -73.958384}",42,4.5,10027
AKHA6ZU8uM3vmLwH2hqH_A,Loring Place,21 W 8th St,"{'latitude': 40.73299, 'longitude': -73.99754}",313,4.5,10011
8dkPWx3Upl1H6tLwLiEsPw,Eastwood,200 Clinton St,"{'latitude': 40.714155, 'longitude': -73.987064}",135,4.0,10002
lUQR6cZlHHKXOksH5xOTqA,Joe Allen,326 W 46th St,"{'latitude': 40.76005, 'longitude': -73.98913}",363,4.0,10036
Z65cd3Z7JvwK8TnSVg-cfA,District Tap House,246 W 38th St,"{'latitude': 40.75409, 'longitude': -73.99039}",764,4.0,10018
Ucxhqn56VtC-eYjdNsg7Og,Vitae,4 E 46th St,"{'latitude': 40.7555884, 'longitude': -73.9785483}",749,4.0,10017
Pn5B8A4P23d5_FE6y8A2wA,Mama Fox,327 Stuyvesant Ave,"{'latitude': 40.6832286325504, 'longitude': -73.9319809048272}",60,4.0,11233
l_hBcWIFx_ausYBxLkSglQ,Oliver's Astoria,3719 Broadway,"{'latitude': 40.7595239, 'longitude': -73.9198044}",447,4.0,11103
OrDUF3q9WNttIslLXKx0Aw,Concrete,906 Broadway,"{'latitude': 40.6977, 'longitude': -73.9368}",53,4.5,11206
57joDNvKR4nd05PqNcgzKA,Emoji Burger,80-07 37th Ave,"{'latitude': 40.7496944, 'longitude': -73.8860056}",189,4.0,11372
DhBhEWMVLDxYF14a1znUvA,Lighthouse,145 Borinquen Pl,"{'latitude': 40.7104080536563, 'longitude': -73.9539040490168}",239,4.0,11211
IiIzeFqe4tJiHaAWyw7ddg,West End Bar & Grill,813 8th Ave,"{'latitude': 40.7616749263638, 'longitude': -73.9867399828033}",342,4.0,10019
QpkKEFHK5dz8XT-osEXgJw,The Grey Dog,242 W 16th St,"{'latitude': 40.740624, 'longitude': -74.000648}",1022,4.0,10011
iX5qJesbYncLxlerve1_Bg,Bean's & Lager,3301 36th Ave,"{'latitude': 40.7558728, 'longitude': -73.9279314}",57,4.5,11106
FFwDFLVBTQvuacl4l1ODew,Gentleman Farmer,40 Rivington St,"{'latitude': 40.7210141970542, 'longitude': -73.9910638332367}",265,4.0,10002
bT6bplTmdynjoLx5neQnQg,La Flor De Izucar,4021 5th Ave,"{'latitude': 40.650146, 'longitude': -74.004722}",18,3.5,11232
BEYmqrP1_TC0nhnTGKkkJg,Ella Kitchen & Bar,249 Columbus Ave,"{'latitude': 40.7770496467021, 'longitude': -73.9788913948279}",433,4.0,10023
5ZWX85Le2vNrtAw5s9lHdQ,Halsey's Tavern,30-95 33rd St,"{'latitude': 40.7636753, 'longitude': -73.9215822}",94,4.0,11102
R7EGjHWw0tNheY6-ahH8fQ,Tuome,536 E 5th St,"{'latitude': 40.72412482724, 'longitude': -73.9828906263924}",407,4.5,10009
EKk-W0musmo4z1qnQQ5XgA,The Local Bar and Cafe,13-02 44th Ave,"{'latitude': 40.7495622, 'longitude': -73.9477008}",66,4.5,11101
P-XnPhzdGbgbMYIcS0cpTA,The Brewery Bar & Kitchen,49-18 30th Ave,"{'latitude': 40.760256, 'longitude': -73.907328}",107,4.5,11377
y6XohzcYjUAQOD8U3NT_yw,The Stag's Head,252 E 51st St,"{'latitude': 40.755592, 'longitude': -73.968588}",411,4.0,10022
NtTZGZkXYpFO_w8tSyuWBg,York Deli & Convenience Store,1661 York Ave,"{'latitude': 40.77694, 'longitude': -73.94674}",1,4.0,10128
hYk1RkElIG5rWI4ywbi-BA,Laly's Restaurant,75-19 Roosevelt Ave,"{'latitude': 40.747207, 'longitude': -73.8897241}",84,4.5,11372
CFeC-U0wF_NM9qIYWZhQbA,Take Away & Cafe,7006 3rd Ave,"{'latitude': 40.63477, 'longitude': -74.02661}",74,4.0,11209
kcywDOgRlBPLW3eTMUgxEw,Grand Canyon Restaurant,143 Montague St,"{'latitude': 40.69473, 'longitude': -73.99361}",36,4.5,11201
FEbSTdr3pWGW9vSVFyaprA,There,154 Orchard St,"{'latitude': 40.7207616170605, 'longitude': -73.9886049181223}",25,4.5,10002
kJExyhre8kocF5gI9y4IDA,Villanelle,15 E 12th St,"{'latitude': 40.73441, 'longitude': -73.99329}",67,4.5,10003
8mmM20X369_Do04kW7-TTA,Holy Cow,15 W 29th St,"{'latitude': 40.74588, 'longitude': -73.98792}",138,4.5,10001
e_2o3neKJ5vwDXKd70XLBg,Uncle Peter's,83-15 Northern Blvd,"{'latitude': 40.75598, 'longitude': -73.88382}",190,4.0,11372
6G0urbBDz_CnYnGXApgUcw,Boutros,185 Atlantic Ave,"{'latitude': 40.6901481293837, 'longitude': -73.9935445412993}",99,4.0,11201
e64Y17DJgjotSz8B9gEI7Q,Ugly Baby,407 Smith St,"{'latitude': 40.67795, 'longitude': -73.9961}",233,4.5,11231
D2qV8sDdHEFlHbVz7VSHRQ,Black Tap Craft Burgers & Beer,529 Broome St,"{'latitude': 40.723807, 'longitude': -74.004351}",1033,3.5,10013
7B7igqEXqfMEgxV1GOBE6A,The CopperPot,347 Van Brunt St,"{'latitude': 40.6771609097329, 'longitude': -74.0129311401771}",26,4.5,11231
Hp1ZDTeJOP1NrY2aFtROgQ,Woodbines,47-10 Vernon Blvd,"{'latitude': 40.745216, 'longitude': -73.95357}",285,4.0,11101
xKIv_b2L2pUHmsoJ-xOepg,Gran Morsi,22 Warren St,"{'latitude': 40.7142052394856, 'longitude': -74.0077535494539}",308,4.5,10007
Om6KGbN524K6pu9IkPT0Rg,Maite,159 Central Ave,"{'latitude': 40.69924, 'longitude': -73.926797}",165,4.0,11221
uq5rHbGtBFwCwPkokIkKvQ,JoJo,160 E 64th St,"{'latitude': 40.76506, 'longitude': -73.96571}",80,4.5,10065
qcMpRNrnS6gggYv28dgm_A,Belle Reve,305 Church St,"{'latitude': 40.7194897, 'longitude': -74.0041143883606}",139,4.0,10013
mfeXowi4L3Uk__BJYYiuoQ,Fulton Hall,250 Ashland Pl,"{'latitude': 40.6876387450716, 'longitude': -73.9783539913113}",32,4.5,11217
vkQSMwAf5yqDw9HfEQYgzw,The Flower Shop,107 Eldridge St,"{'latitude': 40.71807, 'longitude': -73.99213}",95,3.5,10002
7xxlBDcXm7wwJW5OVD5bFQ,The Queensboro,80-02 Northern Blvd,"{'latitude': 40.7552154, 'longitude': -73.8870393}",154,4.5,11372
owYYuyLvlsdjLz68c3SSfg,Taboonette,30 E 13th St,"{'latitude': 40.7347009, 'longitude': -73.9927323}",776,4.5,10003
3n96VKiKG5Tte8z-U-TaLg,SoleLuna Restaurant,40-01 Queens Blvd,"{'latitude': 40.7439934462309, 'longitude': -73.9240421354771}",336,4.5,11104
2Vk5fhAmg5UwFnuihPSjPw,Pop's Diner,44-29 Kissena Blvd,"{'latitude': 40.7531739751242, 'longitude': -73.8216662406921}",263,4.0,11355
bpjDo7svAFD10eszaOPQHw,Clinton Hall,16 W 36th St,"{'latitude': 40.75009, 'longitude': -73.98471}",85,4.0,10018
3gqKLANaXNsHZnPDjKrcTg,Win Son,159 Graham Ave,"{'latitude': 40.70747, 'longitude': -73.94339}",347,4.5,11206
ybAfKElsgVcm60sS-39zyA,Clark's Restaurant,80 Clark St,"{'latitude': 40.69740294105, 'longitude': -73.993250079407}",388,3.5,11201
LI9bcK5uy9bNgvn5zkQz_Q,The Royal Underground,36-10 30th Ave,"{'latitude': 40.76463, 'longitude': -73.91716}",28,4.5,11103
4D8t3t1gyCdqfOjTI5t6JQ,Hill and Dale,115 Allen St,"{'latitude': 40.719597, 'longitude': -73.990546}",432,4.0,10002
HqpG67tbPpOZfKfM60pWcA,Social Drink and Food,570 10th Ave,"{'latitude': 40.75912, 'longitude': -73.9956}",38,4.0,10036
4MqJOLaeqCgBFQmMFPfe3g,Clover Club,210 Smith St,"{'latitude': 40.6846046447754, 'longitude': -73.9921875}",722,4.0,11201
F37Gp6exe2v8yuzr_gy5BQ,Libertador Steakhouse - Brooklyn,404 Henry St,"{'latitude': 40.6872890722053, 'longitude': -73.9980973979345}",207,4.0,11201
PY-v9ObQWyS1Oiz89IUfEw,Skinflints,7902 5th Ave,"{'latitude': 40.6264899, 'longitude': -74.02404}",284,4.0,11209
fMJQBBesd6IBq8vyL79Wqg,Mokum,464 Amsterdam Ave,"{'latitude': 40.78541, 'longitude': -73.9769}",38,4.0,10024
xefmiLAsKURFc6FDGSRgfQ,Westville - Wall St,110 Wall St,"{'latitude': 40.70478, 'longitude': -74.00652}",131,4.0,10005
e9uJNCM3yXBaWQluZovqUA,Bonnie's Grill,278 5th Ave,"{'latitude': 40.674302, 'longitude': -73.982406}",676,4.0,11215
fOhgitD0K_uetj9GbedonA,Linen Hall,101 3rd Ave,"{'latitude': 40.7323193887187, 'longitude': -73.9876905276754}",162,4.0,10003
bVkavwJ8OgU4yPiUMoEOPg,Jia NYC,23 Essex St,"{'latitude': 40.71543, 'longitude': -73.98998}",54,4.5,10002
j10m0W_qwZ4QoIqYcUMKNg,Foley's NY,18 W 33rd St,"{'latitude': 40.7481499, 'longitude': -73.9865189}",236,4.0,10001
YTthTM3FZIbQKmnnYzM_Nw,The Counting Room,44 Berry St,"{'latitude': 40.7210284353333, 'longitude': -73.9567896387259}",204,4.0,11211
tx-BDr8CU-GL9BKmp5r3TQ,The Burger Bistro,7217 3rd Ave,"{'latitude': 40.633028, 'longitude': -74.026858}",724,4.0,11209
r-b7njQdEuDnK0yqHy5imQ,Divine,896 Broadway,"{'latitude': 40.69777, 'longitude': -73.93715}",55,4.0,11206
HgOdD_mKDldva0eIoa3Z5g,Island Burgers & Shakes,766 9th Ave,"{'latitude': 40.76421, 'longitude': -73.98802}",680,4.0,10019
q11TljTQd33XCWlVoPyRqg,The Osprey,60 Furman St,"{'latitude': 40.70224, 'longitude': -73.99554}",104,3.5,11201
vmU2oLglodmiFK0iQGzDFw,Sally Roots,195 Wyckoff Ave,"{'latitude': 40.702756, 'longitude': -73.916372}",211,4.0,11237
tOn-wEQ06ScrgeU5Ljw7Gw,Alfie's,800 9th Ave,"{'latitude': 40.765437, 'longitude': -73.987278}",480,4.0,10019
lXGCo-K7eftxRT_6E59-Iw,Union Square Cafe,101 E 19th St,"{'latitude': 40.73775, 'longitude': -73.987874}",1139,4.0,10003
Ai9zcAveCf-eRPup4HIXhw,Shorty's,62 Pearl St,"{'latitude': 40.7034454, 'longitude': -74.0110779}",256,4.0,10004
YOOZjCcC4s1MOBtFsaMB8w,The Richmond,695 Bay St,"{'latitude': 40.62508, 'longitude': -74.07463}",56,4.5,10304
tmuHs6fSAUygPyRZUF-rEA,Pier i Cafe,500 W 70th St,"{'latitude': 40.779853, 'longitude': -73.988689}",372,4.0,10023
4iLMEfAN4z2o0l5TpqG6GQ,The Woodlot,756 9th Ave,"{'latitude': 40.7639119561633, 'longitude': -73.9883481653917}",54,4.5,10019
xbrQ2dHuQoFJmNxAuOky4A,Vic's,31 Great Jones St,"{'latitude': 40.72693, 'longitude': -73.99319}",395,4.0,10012
ZhbHXqkEYNKLAbamW5peJQ,Narcissa,25 Cooper Sq,"{'latitude': 40.7279081084989, 'longitude': -73.9909284946934}",475,3.5,10003
3004g82RXwKoqaenSqBVEg,George Keeley,485 Amsterdam Ave,"{'latitude': 40.78583, 'longitude': -73.97597}",320,4.0,10024
ihplCj2HKWR7z-bBKf8Nzw,POST,42 Ave B,"{'latitude': 40.722976, 'longitude': -73.983016}",200,4.5,10009
59c0qGZzduYOGopDx4KXuQ,Till & Sprocket,140 W 30th St,"{'latitude': 40.7478754059662, 'longitude': -73.9916682628767}",164,4.0,10001
qNVN0dsnl4akLNueEoY-Hw,Gem,116 Forsyth St,"{'latitude': 40.7190867, 'longitude': -73.9923073}",27,4.0,10002
1Jjg8-vQVRQqqtL4sODi5g,Mekelburg's,293 Grand Ave,"{'latitude': 40.687542, 'longitude': -73.962334}",227,4.0,11238
82odHh211DgOSBWtewUYOg,Tree House,417 Marcus Garvey Blvd,"{'latitude': 40.68281, 'longitude': -73.93786}",99,4.0,11216
oGsyKk43d7Jc4wN7r3Wvxg,Jimmy's Diner,577 Union Ave,"{'latitude': 40.7177, 'longitude': -73.952445}",722,4.0,11211
55spA8dSOvKRme3ix-k7gg,Westville - West,210 W 10th St,"{'latitude': 40.7340046, 'longitude': -74.0041863}",910,4.0,10014
N5UY113nNpeKdLPv0cbMjQ,The Wild Son,53 Little W 12th St,"{'latitude': 40.74073, 'longitude': -74.00836}",385,4.5,10014
Z-hDHjP4Eza6BA4G97tzVA,BLVD Bistro,239 Lenox Ave,"{'latitude': 40.8058608, 'longitude': -73.9469981}",679,4.0,10027
63nYipWuA42RZmESBMUNkQ,The Bluebell Cafe,293 3rd Ave,"{'latitude': 40.73845, 'longitude': -73.98321}",577,4.0,10010
LJaLQby_H8E9eHvcIW0xnw,Spoon Table & Bar,40 East 33rd St,"{'latitude': 40.7469069957733, 'longitude': -73.9831063896418}",346,4.0,10016
hGo9KArKThuOKxNbwmNpoA,Ruby's Cafe,219 Mulberry St,"{'latitude': 40.7223, 'longitude': -73.99623}",1046,4.0,10012
56nGFQ5PVuGErwcAR34QAw,Meadowsweet,149 Broadway,"{'latitude': 40.7103995, 'longitude': -73.9632384}",336,4.0,11211
1J4qHPYqIH7iKzrZVkqUqQ,WilliamsBurger,373 Graham Ave,"{'latitude': 40.71576, 'longitude': -73.94475}",68,4.0,11211
d-DQwNxs77Pah2ys0q7w1Q,American Cut Steakhouse Tribeca,363 Greenwich St,"{'latitude': 40.71915, 'longitude': -74.00994}",535,4.0,10013
EoAjAq8ha3mW25rMQTcNHw,BLVD Bistro & Bar,61-18 93rd St,"{'latitude': 40.7325098, 'longitude': -73.8662521}",30,5.0,11374
7NqFIuXuRwm6WuuseLxAVw,Delmonico's,56 Beaver St,"{'latitude': 40.70507, 'longitude': -74.01019}",964,4.0,10004
WFyGR8sW10AzbAoQ4T7Ung,The Paris Cafe,119 South St,"{'latitude': 40.70732, 'longitude': -74.00159}",279,4.0,10038
56qlj1cYlqNzmG0xllGg-w,Westville Dumbo,81 Washington St,"{'latitude': 40.7017969340086, 'longitude': -73.9896315336227}",209,4.0,11201
h37t9rA06Sr4EetJjKrfzw,Don Angie,103 Greenwich Ave,"{'latitude': 40.73778, 'longitude': -74.00197}",200,4.5,10014
YKoQUUrUdE_XHw-ikAkumQ,Sunswick,35-02 35th St,"{'latitude': 40.7565251, 'longitude': -73.9253989}",360,4.0,11106
I6optu9x0JAf8oT5lqJ8qw,Blue Dog Cookhouse & Bar,308 W 50th St,"{'latitude': 40.76244, 'longitude': -73.98674}",1139,4.0,10019
gJmJDwrDUHy--3qS9qQFYA,Blackbird's Bar & Restaurant,41-19 30th Ave,"{'latitude': 40.76341, 'longitude': -73.91335}",246,4.0,11103
pM9_afJOT623MmH_18t6SQ,Underhill Brooklyn,760 Dean St,"{'latitude': 40.67942, 'longitude': -73.96554}",45,4.5,11238
-MXQI-AjTJViEekzs_5_8A,Corner Delhi,447 Bergen St,"{'latitude': 40.681277, 'longitude': -73.976069}",52,4.5,11217
E2mNgb479B3BCfwi2G_KdQ,Flat Top,1241 Amsterdam Ave,"{'latitude': 40.810041, 'longitude': -73.958693}",415,4.0,10027
k5NAz3-goMXKoUqPfOZ1Hw,The Smith,55 3rd Ave,"{'latitude': 40.7310675, 'longitude': -73.9886217}",1860,3.5,10003
1vAMfzO6i89lDayBT1zlLA,The Folly,92 W Houston St,"{'latitude': 40.72721, 'longitude': -74.00004}",192,4.0,10012
3V20VbC45XL4TBYTL9DrOg,David's Cafe,110 St Marks Pl,"{'latitude': 40.7269310030458, 'longitude': -73.9843428879976}",173,4.0,10009
Kl12zDafM6dfjwuvKu9kCw,Bareburger,153 8th Ave,"{'latitude': 40.74209, 'longitude': -74.00104}",677,4.0,10011
SBLoGGk936tFHg0gYSZ-ow,Kent Ale House,51 Kent Ave,"{'latitude': 40.7223281860352, 'longitude': -73.9592514038086}",148,4.0,11249
4pkQohExoYIGYjCsfKJA8Q,Zoe's Place,38-70 10th St,"{'latitude': 40.7573116, 'longitude': -73.9442069}",5,4.0,11101
vZE7WQQZaxQRJ0eOaAAItQ,District M,700 8th Ave,"{'latitude': 40.758715, 'longitude': -73.9882839}",60,4.0,10036
zooS5ms4-vz3evQ3Cn6tmA,Mulberry & Vine,155 E 44th St,"{'latitude': 40.75233, 'longitude': -73.97386}",72,4.0,10017
GaTbudQQaA-STf3qn5Gj3w,Honey Badger,67 Fenimore St,"{'latitude': 40.6581695900809, 'longitude': -73.9600509604498}",79,4.0,11225
Fl8f8jOGyTV9_SqHgbGZbA,Del Frisco's Grille,250 Vesey St,"{'latitude': 40.714167, 'longitude': -74.016111}",111,3.5,10080
xTWpl9DgIkkr5B8h8_xUpA,Lokal 83 Mediterranean Kitchen,473 Columbus Ave,"{'latitude': 40.7842696, 'longitude': -73.9734941}",238,4.5,10024
eGfpa9r0aGtN3V8ZwgaOEw,The Supply House,1647 2nd Ave,"{'latitude': 40.7775579, 'longitude': -73.9521892}",305,4.0,10028
-xa6FYrKd98HQaVDu96JyA,La Chona's,38-07 Broadway,"{'latitude': 40.7593333, 'longitude': -73.9193226}",7,4.5,11103
t7xqAMBQNH4ppsPSOMzFyg,Treadwell Park,1125 1st Ave,"{'latitude': 40.7614, 'longitude': -73.9609}",362,4.0,10065
bJBDLBZiak_pCI5CuvAfAA,Formerly Crow's,85 Washington Pl,"{'latitude': 40.7322, 'longitude': -74.00003}",68,4.0,10011
4il02WBqO7fZi2-A9Gk0dw,Gnarly Eats,447 7th Ave,"{'latitude': 40.663201, 'longitude': -73.984806}",214,4.5,11215
az4tZj2pFMBCy-X84cQXxA,Windy City Ale House,7915 3rd Ave,"{'latitude': 40.628039, 'longitude': -74.028829}",115,4.5,11209
Lw044EfH1h3XhUhri3ExfA,BLACKBARN,19 E 26th St,"{'latitude': 40.7431036278527, 'longitude': -73.9870538457459}",506,4.0,10010
zWem2SAbFc7lIYR2y9DE0g,Harlem Public,3612 Broadway,"{'latitude': 40.828717774457, 'longitude': -73.9484412254424}",814,4.0,10031
6hKJePanmG9AxK4dfwgyyg,The Horny Ram,951 2nd Ave,"{'latitude': 40.75528, 'longitude': -73.96857}",337,4.0,10022
-f3GB9AGUqLFkXorluMFTQ,Beets and Carrots,9905 3rd Ave,"{'latitude': 40.6141099, 'longitude': -74.03489}",125,4.5,11209
lcI9kOcRqxxMhM4b5pHqsg,Dawa's,51-18 Skillman Ave,"{'latitude': 40.7456869, 'longitude': -73.9126859}",198,4.5,11377
Wq9cARVEwOmoqfg41mNRNg,Noree Thai Bazaar,274 Grand St,"{'latitude': 40.7178949956625, 'longitude': -73.9928582310677}",95,4.0,10002
9OKc9dAnIVmBWae_x8a0bg,Chadwick's,8822 3rd Ave,"{'latitude': 40.62156, 'longitude': -74.03201}",234,4.0,11209
K4Sar79zkmMdw1y3W5Jjdw,Brooklyn Steak Co,1316 Ave M,"{'latitude': 40.6176816477505, 'longitude': -73.9612351312828}",37,4.0,11230
TT517g4saZlXO_SEJzfmvw,Philadelphia Grille,10004 4th Ave,"{'latitude': 40.61265, 'longitude': -74.0340499}",52,4.5,11209
zgW7g4RWssKfjdlSE8fZvg,Sweet Afton,30-09 34th St,"{'latitude': 40.765352, 'longitude': -73.918983}",1009,4.0,11103
PxL3d_T7fQEXR7SDjjXvGg,Landhaus at Berg'n,899 Bergen St,"{'latitude': 40.67758, 'longitude': -73.95736}",52,4.0,11238
1gk8TCOubwKmGJZWxVRmQQ,Onderdonk & Sons,566 Onderdonk Ave,"{'latitude': 40.70546, 'longitude': -73.90993}",65,4.5,11385
64olT1goXFQEATQO_oiSLg,The Gray Mare,61 2nd Ave,"{'latitude': 40.726043, 'longitude': -73.989936}",59,4.5,10003
OxDQEp4dxrMJxe6KxfNO2A,New York Grill,6516 Myrtle Ave,"{'latitude': 40.700975, 'longitude': -73.889595}",86,4.0,11385
rvabT9eHrKFKgfNPrp69Zw,The Waylon,736 10th Ave,"{'latitude': 40.7650840967709, 'longitude': -73.9918056894333}",105,4.5,10019
