Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
Lq9HxEUrkceCUDut00qlHQ,El Kucho Mexican Restaurant,141 Wilson Ave,"{'latitude': 40.70073, 'longitude': -73.92551}",179,4.0,11237
QH3VbBAf7MlePoaipxT4pA,Taqueria Kermes,66-36 Fresh Pond Rd,"{'latitude': 40.70785, 'longitude': -73.89798}",369,4.0,11385
XipQLDbyTl5tsLlyzAWzug,Jajaja,162 E Broadway,"{'latitude': 40.7141530317142, 'longitude': -73.9904247969389}",625,4.5,10002
Ck09FempamAKGSPsV_bX-A,Xixa,241 S 4th St,"{'latitude': 40.7104, 'longitude': -73.95854}",534,4.5,11211
XjMjGq_2nO1e8pwIq-nEwg,Cantina Mexicana,140 New Dorp Ln,"{'latitude': 40.57359, 'longitude': -74.116153}",80,4.5,10306
4ttqjZMCsfz6X0kQ_KR0xQ,Orale Mexican Kitchen,341 Grove St,"{'latitude': 40.720538, 'longitude': -74.043127}",967,4.0,07302
boRM4i0UQswxQIp6CA9y_A,La Esquina,114 Kenmare St,"{'latitude': 40.721372, 'longitude': -73.997529}",1935,3.5,10012
K4eXKHHG-ycydt7jeZTqSw,Taqueria El Puente,9300 5th Ave,"{'latitude': 40.61667, 'longitude': -74.03052}",105,4.0,11209
DHFEpeJXemrdxIuGGcyurg,De Mole,4502 48th Ave,"{'latitude': 40.7391932, 'longitude': -73.9202624}",590,4.0,11377
MfbVI5reXLIIs8Cc2HwgQw,Breakroom,83 Baxter St,"{'latitude': 40.7166907225542, 'longitude': -73.9999440120647}",1495,4.5,10013
L5eqJRy8Yx_4El6rUxWmBw,El Vez Burrito Bar,259 Vesey St,"{'latitude': 40.7147356376792, 'longitude': -74.015635}",105,4.0,10282
q3SwWmzxZhfbVmid1LRLWg,Taqueria Maria and Ricardo,915 Cortelyou Rd,"{'latitude': 40.63906, 'longitude': -73.96926}",56,4.5,11218
cQWUPxESnMx69dshABS_rg,Taquitos Mexico,6720 14th Ave,"{'latitude': 40.6230108591414, 'longitude': -74.0011579838332}",187,4.0,11219
f7g3GhoQs9nQVTJEL2p48Q,Gran Electrica,5 Front St,"{'latitude': 40.7027, 'longitude': -73.99314}",437,3.5,11201
Pikhqmsy370W2BXHnNfP0g,Taqueria El Gallo Azteca,75 Victory Blvd,"{'latitude': 40.63842, 'longitude': -74.07867}",108,4.5,10301
fJXCMGOhaS6rKGjoGldSSQ,Taqueria Tepango,568 Myrtle Ave,"{'latitude': 40.6937857, 'longitude': -73.9616331}",203,4.0,11205
7KO4zcBtc2-2M5kJLfl0kw,Jolie Cantina,241 Smith St,"{'latitude': 40.683532, 'longitude': -73.992288}",380,4.0,11231
_B0NHhM3GmirV68XE5csSA,Ojala Comida Mexicana,413 Myrtle Ave,"{'latitude': 40.69323, 'longitude': -73.9693}",37,4.0,11205
3lACGsU8feB0RXhAVGOc8g,El Luchador,87 South St,"{'latitude': 40.70582, 'longitude': -74.00411}",389,3.5,10038
_M5FVY4hkcuU-ASdVZPfRQ,Tacos El Bronco,4324 4th Ave,"{'latitude': 40.65006, 'longitude': -74.00915}",517,4.0,11220
QIsFsiOP3H_NkgeWST7GPA,Maizal Restaurant & Tequila Bar,3207 34th Ave,"{'latitude': 40.759331, 'longitude': -73.926035}",280,4.0,11106
okNIE5TrZVy43GI0A3aUIw,Rocco's Tacos & Tequila Bar,339 Adams St,"{'latitude': 40.69319596606, 'longitude': -73.9885798943981}",1146,3.5,11201
KyOtOluTH8c8SICpf85thg,Mesa Azteca,91 Wyckoff Ave,"{'latitude': 40.70506, 'longitude': -73.92022}",213,4.0,11237
iK2jJQA72XRjf4nUD3cAnA,Tortilleria Mexicana Los Hermanos,271 Starr St,"{'latitude': 40.7066299, 'longitude': -73.92198}",674,4.0,11237
yvva7IYpD6J7OfKlCdQrkw,Mi Espiguita Taqueria,32-44 31st St,"{'latitude': 40.7612033639422, 'longitude': -73.9261436462402}",107,4.5,11106
mY_dEQM9poopjV0y4Hvnww,Coszcal De Allende,6824 3rd Ave,"{'latitude': 40.63617, 'longitude': -74.0262}",115,4.0,11220
Guy0Mow5rqt4a3RDMRTY5g,Gordo's Cantina,24-11 Bridge Plz N,"{'latitude': 40.7512226, 'longitude': -73.9407712}",178,4.0,11101
EHUNrnIgnhwTnpOm3gEESg,Tacuba,35-01 36th St,"{'latitude': 40.75585, 'longitude': -73.92447}",605,3.5,11106
DY2wlHlgC5eHITs-d5rT4w,Panchos,964 Amsterdam Ave,"{'latitude': 40.8015, 'longitude': -73.96534}",57,4.5,10025
ifGXrRqs-zp6ek7LsoozrQ,Taqueria Diana,129 2nd Ave,"{'latitude': 40.7284337609976, 'longitude': -73.9879844318771}",687,4.0,10003
FXgSgiLg6xgOO8zrG51mzg,Claro,284 3rd Ave,"{'latitude': 40.6773587963142, 'longitude': -73.9861984489446}",119,4.0,11215
vpWPgusmUD0cYNKf0uEQIw,Cemitas El Tigre,45-14 48th Ave,"{'latitude': 40.7391913, 'longitude': -73.9198491}",194,4.5,11377
tvqtAjAyc7dplVVwhw3VZQ,La Contenta Oeste,78 W 11th St,"{'latitude': 40.7352, 'longitude': -73.99808}",136,4.0,10011
xGNzAsakHgbbl9fwgSoiUg,Kahlo,525 West 29th Street,"{'latitude': 40.75218, 'longitude': -74.0026}",47,4.5,10001
sTu5z5HUcIYykg97HHj8xA,El Centro,824 9th Ave,"{'latitude': 40.76602, 'longitude': -73.98688}",791,4.0,10019
Xod3ODMcVvAgZR_tS8LJVw,Taqueria El Mezcal,3910 4th Ave,"{'latitude': 40.652563, 'longitude': -74.006736}",61,4.5,11232
DQuwci5xgJxXx7dxxp9FBA,Taqueria St. Marks Place,79 St Marks Pl,"{'latitude': 40.7278587780221, 'longitude': -73.9856138085992}",381,4.0,10003
-kVueEw_fyO1Q2Gkmj6Few,Taqueria Santa Fe,4708 47th Ave,"{'latitude': 40.740766, 'longitude': -73.917876}",300,4.5,11377
znlol6dCKwjoXpZZwV_ZOg,Nacho Macho Taco,82 5th Ave,"{'latitude': 40.680609, 'longitude': -73.977808}",135,4.5,11217
t5bLApk2dbQPJiLuzfy5tg,Lucha Lucha,283 Nostrand Ave,"{'latitude': 40.688983, 'longitude': -73.951026}",256,4.0,11216
tK_4ECZ0EPIhW8588hfn5g,El Nopal Restaurant & Juice Bar,631 5th Ave,"{'latitude': 40.663129, 'longitude': -73.9912745}",88,4.5,11215
XsxnMWdMpVixA7Yyq_vq7Q,Paloma's,435 Menahan St,"{'latitude': 40.7034683227539, 'longitude': -73.9121246337891}",107,4.5,11237
JHj7yzHWCDVFo-2z1RVamA,Fatty Daddy Taco,7720 3rd Ave,"{'latitude': 40.62958, 'longitude': -74.02873}",8,5.0,11209
e7krRmyE5upHv2gsEOdR8w,Mayahuel Mariposa,304 E 6th St,"{'latitude': 40.72711, 'longitude': -73.98817}",589,4.0,10003
SULHf6nGQ8sK0UpG1XU30w,Los Tacos No.1,229 W 43rd St,"{'latitude': 40.7575067, 'longitude': -73.9877717}",1049,4.5,10036
anBWvFPOce4nl3qLX-H6Rg,El Mero Mero,35-57 38th St,"{'latitude': 40.753834323302, 'longitude': -73.923701159656}",56,4.5,11101
zNcDCPiUsE5aT6jyaCVtmA,Fresco's Cantina,12-14 31st Ave,"{'latitude': 40.76837, 'longitude': -73.93303}",163,4.5,11106
_HxxUvRp-0FMH_RoEzG1TA,Barnacho,920 2nd Ave,"{'latitude': 40.7540321350098, 'longitude': -73.9688491821289}",160,4.0,10017
J9pgjC191T-odCmTAG-grQ,El Diablito Taqueria,60 E 3rd St,"{'latitude': 40.72504, 'longitude': -73.98917}",299,4.0,10003
kn9rgR4KlvyTTi-s76OIaQ,Toloache 82nd,166 E 82nd St,"{'latitude': 40.77648, 'longitude': -73.95669}",368,4.0,10028
AgHjo6NP9VTuAU8jCKFHjw,Florentinas Restaurant,454 Graham Ave,"{'latitude': 40.71867, 'longitude': -73.9449099}",104,4.0,11211
fjE_lpKblhrN_48X2ca-7w,Mezquite Restaurant,45-06 30th Ave,"{'latitude': 40.76167, 'longitude': -73.9109}",248,4.0,11103
_Pz5L7DGORcaThGB4CWcfg,La Loncheria,41 Wilson Ave,"{'latitude': 40.702921, 'longitude': -73.929105}",46,4.5,11237
6AJwsgXr7YwsqneGVAdgzw,Las Catrinas Mexican Bar & Eatery,32-02 Broadway,"{'latitude': 40.7614214682633, 'longitude': -73.9246649456171}",236,4.0,11106
DTKKEogIt2wQm4UULYVGug,Mad Dog & Beans Mexican Cantina,83 Pearl St,"{'latitude': 40.704168, 'longitude': -74.010261}",809,3.5,10004
_URXTaYBbd2XX5qJbDkKAg,Taco Morelos,N 7th And Bedford Ave,"{'latitude': 40.71783, 'longitude': -73.95773}",84,4.0,11211
X0IWYIpyp-eeD783EqVGWw,Oxido,18 W 23rd St,"{'latitude': 40.7417158567418, 'longitude': -73.9903659152219}",213,4.0,10010
KhGbD1U51KKcl6frzNDa0A,Taqueria El Patron Mexican Grill,51 Lincoln Rd,"{'latitude': 40.6609280639479, 'longitude': -73.9614267185271}",160,3.5,11225
vyKBwzRdNX4yiJDIFv37iw,Oxomoco,128 Greenpoint Ave,"{'latitude': 40.7299099, 'longitude': -73.95548}",152,4.0,11222
BdHWUmVFuo1R8Lctv4K1Ow,El Parador Cafe,325 E 34th St,"{'latitude': 40.7444599, 'longitude': -73.97472}",414,4.0,10016
zjnnccSIpMdx5fN-MxAr_w,La Superior,295 Berry St,"{'latitude': 40.71357, 'longitude': -73.96363}",542,3.5,11211
2kPGo5wA33eBJj-OzA96tQ,Bar San Miguel,307 Smith St,"{'latitude': 40.68134, 'longitude': -73.9938279}",124,4.0,11231
z_emTJ2d3kDEe8mz3w-KNw,Alta Calidad,552 Vanderbilt Ave,"{'latitude': 40.68011, 'longitude': -73.96818}",144,4.0,11238
JnOYZqzRBHkEB_mvMXph_g,Juquila Kitchen and Bar,39-05 29th St,"{'latitude': 40.7532, 'longitude': -73.93436}",74,4.0,11101
Drb6I9masZDvxQUVcqE2ww,Ho' Brah a taco joint,8618 3rd Ave,"{'latitude': 40.623006, 'longitude': -74.031548}",746,4.0,11209
trOfIBnEr_CxZuLRyGj9FQ,Miti Miti,138 5th Ave,"{'latitude': 40.6786672454389, 'longitude': -73.9791200818081}",661,4.0,11217
yl214H_cUd1intjVAeE1Mw,Casa Publica,594 Union Ave,"{'latitude': 40.718194, 'longitude': -73.9520543}",87,4.0,11211
H-EZ1g_3M8oNHctGjnddwQ,Taqueria Viva Mexico Kitchen Cafe,133 Morris St,"{'latitude': 40.7139, 'longitude': -74.04029}",301,4.0,07302
kawmpvfSzhDAy9pk8n3MxQ,The Haab,4722 48th Ave,"{'latitude': 40.740273, 'longitude': -73.917675}",168,4.0,11377
6rM-N1SBbKPC7DWZNg5awQ,Los Portales,2508 Broadway,"{'latitude': 40.7631768211379, 'longitude': -73.9282260153443}",232,4.0,11105
7RgdHGMY9Xa2Ur5y7vSBZQ,Homemade Taqueria,45-09 34th Ave,"{'latitude': 40.7546939084048, 'longitude': -73.9165629007979}",305,4.0,11101
5SOM3bh1R5K3RZ9E20TxUg,Alma Restaurant,187 Columbia St,"{'latitude': 40.68557, 'longitude': -74.00215}",457,3.5,11231
