Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
ocnHpILS80DHL--34L8xpw,Sushi Noz,181 E 78th St,"{'latitude': 40.77385, 'longitude': -73.95813}",61,4.5,10075
u0qfikB-ppp6UwoNKqxlRw,Flame,100 W 82nd St,"{'latitude': 40.78396, 'longitude': -73.97444}",325,4.0,10024
T2fE7hGS83Ba-QNCOqbK4A,Ako,205 Bedford Ave,"{'latitude': 40.7169049, 'longitude': -73.9585858}",302,4.0,11211
hh0ae47ojPqq3USCRLmAjg,Tomoe Sushi,172 Thompson St,"{'latitude': 40.7277, 'longitude': -74.0001599}",875,4.0,10012
ydjApPbEDF-hXbdxlus4jA,Umi Sushi,118 E 31st St,"{'latitude': 40.74459, 'longitude': -73.98191}",563,4.0,10016
fePu8xy0ir_ikZcS_vVSBA,Asuka Sushi,300 W 23rd St,"{'latitude': 40.74529, 'longitude': -73.99888}",841,4.0,10011
AFisWoWm0pfxEi1dMYitKw,Kyoto,115 Smith St,"{'latitude': 40.6877593994141, 'longitude': -73.989501953125}",205,4.0,11201
TBp9gdS6xEbSQqffVZ7iag,KazuNori  | The Original Hand Roll Bar,15 W 28th St,"{'latitude': 40.74519, 'longitude': -73.98824}",683,4.5,10001
FoR70YoGSb4_QavCe1WZEw,Beyond Sushi,229 E 14th St,"{'latitude': 40.7329, 'longitude': -73.98588}",901,4.5,10003
0nYfyel0UwlI1qXHOjTw0w,Musashi Asian Cuisine,495 Grand St,"{'latitude': 40.7111358642578, 'longitude': -73.9514236450195}",130,4.5,11211
B-lJd1eBLcLk1StNbgAe9w,Sushi Katsuei,210 7th Ave,"{'latitude': 40.6707147, 'longitude': -73.9785903}",384,4.0,11215
8Jz2IfS-BGCm1GniqJVe2A,Saketumi Asian Bistro,118 Montague St,"{'latitude': 40.694698, 'longitude': -73.994769}",120,4.0,11201
8lYK0L12S3EPeJ0ZW2x9xA,New Ichiro Restaurant,1694 2nd Ave,"{'latitude': 40.7788709, 'longitude': -73.9508071}",442,4.0,10128
LTfR_0NiS7OIRCfkaAJg9w,Silver Rice,638 Park Pl,"{'latitude': 40.6742123562615, 'longitude': -73.9568891376257}",245,4.5,11238
KxOAVoyJ55G-gEQqhnBpAQ,Daigo Handroll Bar,445 Albee Square W,"{'latitude': 40.690884, 'longitude': -73.982863}",43,4.5,11201
AtUxlW7ltZb73ZXMwpkY_g,Sashimi Ramen Express,341 E 78th St,"{'latitude': 40.772239, 'longitude': -73.954052}",261,4.5,10075
22CRLIEfJWIO-8RjEiecAg,Akino,82-80 Broadway,"{'latitude': 40.7411784, 'longitude': -73.8814239}",370,4.5,11373
d8qCvlsG3jwxQPZc_OGogQ,Hibino,333 Henry St,"{'latitude': 40.69017, 'longitude': -73.99637}",382,4.0,11201
HGLH-sa-Fp3X6UXcaG7U0g,66S Fusion,130 Flushing Ave,"{'latitude': 40.6977600194066, 'longitude': -73.9715740687866}",53,4.5,11205
4CAJ-JvgbzBdoWq1CXtCFw,Umi Sushi,177-13 Union Tpke,"{'latitude': 40.7261983305216, 'longitude': -73.790670633316}",545,4.5,11366
LjAt-SP7BwIpp56TZHVsWA,Uotora,1075 Bergen St,"{'latitude': 40.676369, 'longitude': -73.950486}",63,4.5,11216
1yvEVWnJfodsReGHc8DuVQ,Silver Rice,575A Flatbush Ave,"{'latitude': 40.6597410822446, 'longitude': -73.9604239538312}",73,4.5,11225
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,57 W 76th St,"{'latitude': 40.779997, 'longitude': -73.976516}",279,4.0,10023
xFp3xSQ43J-i7nmJfNBsZA,Norikoh,10 E 39th St,"{'latitude': 40.75116, 'longitude': -73.98153}",469,4.0,10016
SxKvgnkMMZdhBJcxxKQnww,Nobu Fifty Seven,40 W 57th St,"{'latitude': 40.7636210840864, 'longitude': -73.9765048613641}",1092,4.0,10019
HFn1sPqKSzvxaMk2n2ZtJw,Kotobuki Manhattan,56 3rd Ave,"{'latitude': 40.731107, 'longitude': -73.98912}",553,4.0,10003
diz6_4TVSP6EdWEZCZ0Acg,Kaoru,306 E 46th St,"{'latitude': 40.75202, 'longitude': -73.96977}",253,4.5,10017
U2tjlMRITBSHHHTiv7L11A,Hayashi,2901 Ocean Ave,"{'latitude': 40.590482, 'longitude': -73.94938}",161,4.0,11235
Zjdtcex73QIz2_MvEvDrFQ,MakiMaki,1369 6th Ave,"{'latitude': 40.7633913312621, 'longitude': -73.9780393019703}",122,4.5,10019
BlzlywklvYdek5uk_NCX9g,Suzume,545 Lorimer St,"{'latitude': 40.713173, 'longitude': -73.949425}",263,4.0,11211
a7rM-AOM7_xi8AlWX-Thkg,Oita Sushi,1317A 2nd Ave 69th St,"{'latitude': 40.767249, 'longitude': -73.959768}",215,4.5,10021
RTgoS3PWtiHCB3uJI8lArw,Koji Izakaya,140 Lawrence St,"{'latitude': 40.69195, 'longitude': -73.98641}",33,4.5,11201
Uu1wc7CrweSIB4B7FLdbwg,Fukurou,87 MacDougal St,"{'latitude': 40.72905, 'longitude': -74.00143}",294,4.0,10012
5eXrMPB5GUM-sapL8T-znQ,Sushi Inoue,381 Lenox Ave,"{'latitude': 40.8104436, 'longitude': -73.943642}",110,4.0,10027
IS94JDTcq_WedBcj6P4qpQ,Sushi on Jones,210 W 10th St,"{'latitude': 40.73399, 'longitude': -74.00418}",114,4.0,10014
9yvIxnZbRcMg-TqskkRTQQ,Shishito,1434D Richmond Rd,"{'latitude': 40.5942999, 'longitude': -74.0987899}",78,4.5,10304
pGYovGGnxm0tMmkiQJPygA,Ume Williamsburg,237 Kent Ave,"{'latitude': 40.71657, 'longitude': -73.96559}",97,4.0,11249
7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,204 E 43rd St,"{'latitude': 40.75113, 'longitude': -73.97347}",2043,4.0,10017
_IkMfWpOkQXRZtJAYJUJIw,Hama Japanese Cuisine,11 W 51st St,"{'latitude': 40.7597846984863, 'longitude': -73.9776382446289}",325,4.0,10019
ZlNDeVv6UJ1cGzcSoypVOA,MIMI,566 Amsterdam Ave,"{'latitude': 40.788748, 'longitude': -73.974621}",96,4.5,10024
TiBeYTtuJfTv616H1ZGpjQ,Sushi Para 88,212 W 14th St,"{'latitude': 40.738666, 'longitude': -74.000785}",363,3.5,10011
TeBthQZ2xpxyvXheS08ovw,Blue Ribbon Sushi Izakaya,187 Orchard St,"{'latitude': 40.7220839812692, 'longitude': -73.9882245327093}",466,4.0,10002
_werKKNouq2RM1vM-VCxnA,Sushi Sushi,126 Macdougal St,"{'latitude': 40.72997, 'longitude': -74.0002}",119,4.0,10012
sgw7_RcDSN5UcMPeviegFA,Kakurega Sushi,133-44 37th Ave,"{'latitude': 40.760567, 'longitude': -73.833354}",46,4.0,11354
27ASh8-hTL5jp5d_WQGHxw,Ten Japanese Cuisine,440 7th Ave,"{'latitude': 40.6634864807129, 'longitude': -73.984748840332}",229,4.0,11215
mESab-FqL5QqSVsnX72asQ,Zen Ramen & Sushi,150 W 36th street,"{'latitude': 40.75185, 'longitude': -73.98892}",972,4.5,10018
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,342 E 6th St,"{'latitude': 40.7264988089246, 'longitude': -73.9866526052356}",846,4.5,10003
VVlHJ6_sJbRAodV5lCzBnA,Kanoyama,175 2nd Ave,"{'latitude': 40.730545186039, 'longitude': -73.986544028849}",615,4.0,10003
0Lnp_fi3gI2bfJ8RcMDfjg,Gen,659 Washington Ave,"{'latitude': 40.677639, 'longitude': -73.963485}",260,4.0,11238
EIcbGkl6bRtAi12zcjA7-A,Akaru Sushi,201 Wyckoff Ave,"{'latitude': 40.7025074325866, 'longitude': -73.9161351568057}",178,4.0,11237
PTYUAAJbEmvIv4EsyRrcnA,Momoya,427 Amsterdam Ave,"{'latitude': 40.784043, 'longitude': -73.977391}",401,4.0,10024
kAM_S06FQlhtSSyrzrJb6w,Jpan,287 5th Ave,"{'latitude': 40.673599, 'longitude': -73.982254}",278,4.0,11215
EXsorzjQ3y3Oh5-m82lgtg,Bushniwa,250 Varet St,"{'latitude': 40.70397, 'longitude': -73.93344}",44,5.0,11206
4eAgPj7eKonKAtk64kgUfQ,Matsuri,39-56 61st St,"{'latitude': 40.7458357, 'longitude': -73.9035436}",87,4.5,11377
njmOPpVZxIseG262NPfspA,Miyabi Sushi & Asian Cusine,118 W 3rd St,"{'latitude': 40.73046, 'longitude': -74.00037}",346,4.0,10012
MwtXOkRUndPU-ivbtLD-bQ,Amura Japanese,1567 2nd Ave,"{'latitude': 40.775001, 'longitude': -73.9542}",276,4.0,10028
4toUVA7fXIkuSU18s6G-dg,Kenko Sushi,261 Comly Rd,"{'latitude': 40.9223563233663, 'longitude': -74.3019069648009}",537,4.5,07035
wSGZA3DOFSUvALZRKCM_Sw,Tanoshi Sushi Sake Bar,1372 York Ave,"{'latitude': 40.767568, 'longitude': -73.952815}",585,4.5,10021
M2bvOwAbCjLUvMbAF6h3-w,Sapporo Ichiban,622 Manhattan Ave,"{'latitude': 40.72365, 'longitude': -73.95057}",217,4.0,11222
w7p3TTQaTG3jFFYWHrNnUg,Union Sushi,3630 Union St,"{'latitude': 40.762855, 'longitude': -73.828025}",93,4.5,11354
e3JALGueMcc2eLXRK8HPNQ,Ki Sushi,282 Flatbush Ave,"{'latitude': 40.6784417729132, 'longitude': -73.9734394269355}",125,4.5,11217
ZaJS8EKQNSaQpwpmgN-vVw,Samurai Mama,205 Grand St,"{'latitude': 40.7140208838114, 'longitude': -73.960325717926}",560,4.0,11211
ci457I10hOtr9PpEQ5wpZw,Matsunichi,14-18 Elizabeth St,"{'latitude': 40.7159199, 'longitude': -73.9972499}",91,3.5,10013
ymb0SvFrlcWm6k_Gx5SYcQ,Yuzu,350 Lenox Ave,"{'latitude': 40.8093070983887, 'longitude': -73.9438552856445}",179,4.0,10027
EXEDl7BOLZksz3Uy_RVFhw,Yamato Restaurant,168 7th Ave,"{'latitude': 40.67192, 'longitude': -73.97758}",266,4.0,11215
NB5u0htOK_1_dTkYALpRxg,Yoi Sushi Japanese,133-22 39th Ave,"{'latitude': 40.75899, 'longitude': -73.83364}",137,4.5,11354
ULDVJYTT-47RqbLtlR_FUA,Ootoya Greenwich Village,41 E 11th St,"{'latitude': 40.73316, 'longitude': -73.99273}",260,4.0,10003
5UqEDoMZCrvhSKgCWg5GGw,Isohama,1666 3rd Ave,"{'latitude': 40.78361, 'longitude': -73.95088}",141,4.0,10128
Neiw4AB_s7BpLSxyUrSXBQ,Sushi & Noodles,274 Troutman St,"{'latitude': 40.70347, 'longitude': -73.92577}",117,4.0,11237
Edkx9frqYknN9ykTEqTVXg,Miso Restaurant,40 Main St,"{'latitude': 40.7028, 'longitude': -73.99084}",110,3.0,11201
5qF6oqYOeivUbsVf1MsQAA,Aoyu Sushi,3532 A Johnson Ave,"{'latitude': 40.8861634640195, 'longitude': -73.9096963405609}",210,4.5,10463
_pJXD4g4Fr0uWZvSKuG_cQ,Yama 49,308 E 49th St,"{'latitude': 40.753865, 'longitude': -73.968477}",245,4.0,10017
mm8gYHxaLLRyv3CslY40TA,Suzuki Shokudo,38-01 31st St,"{'latitude': 40.75353, 'longitude': -73.93184}",85,4.5,11101
UuiW2A-O11Q0baqSEUMvZA,Miyabi Asian Fusion,1348 Forest Ave,"{'latitude': 40.6258092020868, 'longitude': -74.1345641477488}",283,4.5,10302
rYuAHi4RJZGGHlyqROJlbA,East Sushi Bistro,2106 E 19th St,"{'latitude': 40.59897, 'longitude': -73.9526999}",133,4.0,11229
bHGETjP_InKy0sIVHFgHyw,Sushi Of Gari,402 E 78th St,"{'latitude': 40.77137, 'longitude': -73.95275}",597,4.0,10075
lIix5qMI4q5bfCTO4wxkgA,Pink Nori,36-06 30th Ave,"{'latitude': 40.764689, 'longitude': -73.917282}",352,4.0,11103
CdHOwIO6OFNXZxPYEUts2g,Ageha Sushi,767 9th Ave,"{'latitude': 40.764529, 'longitude': -73.988597}",614,4.0,10019
U7gqQHSRFNYCad3qGLj3yQ,Umami Sushi,50 Greenwich Ave,"{'latitude': 40.73571, 'longitude': -74.00044}",75,4.5,10011
7j6CGUCw93gEsYqSetCstw,Nomado 33,165 E 33rd St,"{'latitude': 40.7454228440467, 'longitude': -73.9791435317613}",349,4.0,10016
vX0_qcuVXoeeH1_24I8lSA,Sushi Kaito,244 W 72nd St,"{'latitude': 40.77916, 'longitude': -73.98367}",137,4.5,10023
aK2ipD9K8-usBw_gkvvJuw,Nare Sushi,115 E 57th St,"{'latitude': 40.76143, 'longitude': -73.96992}",297,4.0,10022
k_rLFIMOAbvchgWKEuKdtw,Kikoo Sushi,998 Columbus Ave,"{'latitude': 40.8016099, 'longitude': -73.96164}",24,4.5,10025
QaEqD7q2GtmlovBOPC6yIQ,Murasaki,4644 Vernon Blvd,"{'latitude': 40.7457764869508, 'longitude': -73.9532554683031}",169,4.5,11101
HVwZqjXB39xb2wJeQBX8Gw,Yuba,105 E 9th St,"{'latitude': 40.7305450439453, 'longitude': -73.9900436401367}",350,4.0,10003
7xpbioe88rnW7JjzLEQeRg,Samurai Papa,32 Varet St,"{'latitude': 40.702892072912, 'longitude': -73.943588398397}",247,4.5,11206
zuiEL6WWZ0OXGS5whWfqGA,Sushi Seki,1143 1st Ave,"{'latitude': 40.761982, 'longitude': -73.960617}",457,4.0,10021
gSkAfUFw_iM2CX2FqC6TwA,Sushi Time,72-42 Austin St,"{'latitude': 40.7185591, 'longitude': -73.841229}",472,4.5,11375
k4QfaFoqtpEZ1LZylJZqww,JJ's Fusion,3705 31st Ave,"{'latitude': 40.762211, 'longitude': -73.918243}",433,4.0,11103
oB2cpcZNyjDklNqZN0n8hg,Sushi Ishikawa,419 E 74th St,"{'latitude': 40.768783, 'longitude': -73.9538981}",137,4.5,10021
NCnOkzbyfzDltnBnJySfzw,Amami Bar and Restaurant,57 Nassau Ave,"{'latitude': 40.723548, 'longitude': -73.952194}",126,4.0,11222
V96YbhzyAGsDByRrCWpBZA,Haru Sushi,1 Wall St Ct,"{'latitude': 40.7054815402335, 'longitude': -74.0082836151123}",348,3.0,10005
oyyubJoK0VZ2V3a5sVJULg,Natsumi,226 W 50th St,"{'latitude': 40.76174, 'longitude': -73.98503}",780,4.0,10019
D6ZEcG1FCZ18nekMWrhgMg,Wokuni,327 Lexington Ave,"{'latitude': 40.7492189, 'longitude': -73.9773529}",131,4.0,10016
YMh3vH--fzLqiOAyL_3T5w,Gaijin,37-12 31st Ave,"{'latitude': 40.7616429510725, 'longitude': -73.9183799922466}",275,4.5,11103
6gcGQJ20q0J-ODZ6srB3Ow,Bai Sushi,37-03 Broadway,"{'latitude': 40.7597841, 'longitude': -73.9202394}",193,4.0,11103
lQgMrqcMZghWd45VIhkUAA,Koto Sushi,263 Flatbush Ave,"{'latitude': 40.680029, 'longitude': -73.974163}",145,4.0,11217
XD9XiCUvbvCt7laocvAadw,Hana Asian Bistro,150-03 Crossbay Blvd,"{'latitude': 40.6699939531997, 'longitude': -73.8424712286242}",176,4.0,11417
1en3taVtoDPgtEDWHrFeog,Beron Beron,164 1st Ave,"{'latitude': 40.7287866, 'longitude': -73.9841504}",95,4.0,10009
YoR6ouUwehLFnBQ7RAjPlw,Zawa Japanese,354 E 66th St,"{'latitude': 40.76397, 'longitude': -73.9592}",68,4.5,10065
jR09vZmJnwKPw4DyMxgwnw,Sushi on Jones,348 Bowery,"{'latitude': 40.72664, 'longitude': -73.99202}",416,4.0,10012
u3JBjUgrCdxy6WF0tnX3SA,Aji Sushi House,3606 Ditmars Blvd,"{'latitude': 40.7742004394531, 'longitude': -73.9079513549805}",412,4.5,11105
uMZ7xLqeJy1yIweKWe9eNg,Kyoto Sushi,161 Nassau Ave,"{'latitude': 40.7250777468913, 'longitude': -73.9470219435913}",159,4.0,11222
mZb4Td9YK8f1jwsg9xU_gg,Matsu,483 Columbus Ave,"{'latitude': 40.7845979, 'longitude': -73.9732188}",97,3.5,10024
S1yH5vdJh2L2UIb7zJ2OHg,Mito Asian Fusion,64-18 108th St,"{'latitude': 40.732417, 'longitude': -73.849864}",311,4.0,11375
u5V6wQQv3e4BmbyzUDYLNQ,Takesushi,43-46 42nd St,"{'latitude': 40.7441219, 'longitude': -73.9224056}",347,4.0,11104
TnYL4gkcnWyoHO76KL4v6w,Sushi Yu 2,827 W 181st St,"{'latitude': 40.8513870239258, 'longitude': -73.9398880004883}",232,3.5,10033
xsJ7dlFUX6ovtYC2hqEqig,Amano Sushi,50 Eldridge St,"{'latitude': 40.71607, 'longitude': -73.99293}",41,4.0,10002
MM5P9cKlzovYLcf5qf2SwQ,1 or 8,66 S 2nd St,"{'latitude': 40.714257, 'longitude': -73.965457}",389,4.0,11249
ZrzSDDj54aUlPqn4MQMKeQ,Momo Sushi Shack,43 Bogart St,"{'latitude': 40.7051406133, 'longitude': -73.933340055132}",647,4.0,11206
dL6_XUUr_INX10IOMtSM0w,Oishi Bay,230 E 29th St,"{'latitude': 40.7418734, 'longitude': -73.978779}",157,4.0,10016
g3bahalGfQWmTWK8_EBngQ,Okozushi,376 Graham Ave,"{'latitude': 40.715651, 'longitude': -73.944246}",30,3.5,11211
6qK0MyhsXYLgMSPWZdleGA,Dai Hachi Sushi,303 E 56th St,"{'latitude': 40.75865, 'longitude': -73.96523}",163,4.0,10022
FXFQJmhK6elesopXdhjvFQ,Amber,103 W 70th St,"{'latitude': 40.7764053344727, 'longitude': -73.9798736572266}",85,4.0,10023
NRJq2BNcbjqAyxUB_bw7gw,Momoya,185 7th Ave,"{'latitude': 40.7426255196333, 'longitude': -73.9966481924057}",554,4.0,10011
u1dEMaP86MKl7lO5MyJLhg,Takara Sushi,150-11 14th Ave,"{'latitude': 40.789234, 'longitude': -73.813417}",196,4.0,11357
qEe7nIhPfEL6L0-VYhWRrA,Raku,48 Macdougal St,"{'latitude': 40.72728, 'longitude': -74.00252}",202,4.5,10012
iHwhkW0LLlu81ZCir-lFQA,Gari Columbus,370 Columbus Ave,"{'latitude': 40.78112, 'longitude': -73.97632}",318,4.0,10024
SBQ0iuFG15rscuArUYDlTg,Bondi Sushi,6 W 28th St,"{'latitude': 40.7448587854262, 'longitude': -73.9880533380691}",113,4.0,10001
jplPyiAUcDhFasdqozSnEA,sushi AMANE,245 E 44th St,"{'latitude': 40.75157, 'longitude': -73.97172}",43,4.0,10017
6J6u3doRNRrewj4_N_QgPA,Yamashiro,466 Myrtle Ave,"{'latitude': 40.69326, 'longitude': -73.9666}",122,3.5,11205
TcuWyuZAORVnQBPCMNbTgw,Beyond Sushi,62 W 56th St,"{'latitude': 40.76331, 'longitude': -73.97717}",590,4.5,10019
s8W7-_v13OFJ-671FpL23w,Inaka Sushi,8318 3rd Ave,"{'latitude': 40.6252403259277, 'longitude': -74.030647277832}",159,4.0,11209
m6sYBuozGY1JhnHlBf1Bzg,BondSt,6 Bond St,"{'latitude': 40.726934, 'longitude': -73.994404}",915,4.0,10012
GNbzHUMc2BB23-kW4cJboQ,OMAKASE by TEISUI,246 5th Ave,"{'latitude': 40.74465, 'longitude': -73.98755}",72,4.0,10001
EG7KhvgAMOUAZm3fHQ4Hig,Masaki Teriyaki & Sushi Cafe,11 Putnam Ave,"{'latitude': 40.6828275, 'longitude': -73.9621835}",64,3.5,11238
Fv6ueSQwc_ITpXEhybHvtA,Haru Sushi,229 West 43rd St,"{'latitude': 40.7574225387188, 'longitude': -73.9874100349182}",681,3.5,10036
t1w4qyqyfEdTPhoy-5t3FA,Morimoto,88 10th Ave,"{'latitude': 40.74332, 'longitude': -74.00713}",2925,4.0,10011
g9IFea9brBr8j8awcdOBOw,Chopped Parsley,500 W 146th St,"{'latitude': 40.82593, 'longitude': -73.94742}",110,4.5,10031
UB5emSFilql0J10Jx4AHXA,Watawa Sushi,33-10 Ditmars Blvd,"{'latitude': 40.774959, 'longitude': -73.9095}",842,4.0,11105
YX4AGUuhhF62M9TNpJwSpQ,Chikurin,2362 86th St,"{'latitude': 40.5995, 'longitude': -73.99011}",302,3.5,11214
A_pEWrmdOmOuppwSZOlCBA,Nanatori Japanese Restaurant,162 Montague St,"{'latitude': 40.694149, 'longitude': -73.99282}",200,3.5,11201
49k7dpa5cNgKM0TBb593IA,Sumi Sushi,287 Flatbush Ave,"{'latitude': 40.679178, 'longitude': -73.973522}",101,4.0,11217
tFFLetrWW6-7KW74eryspQ,Mama Sushi,3569 Broadway,"{'latitude': 40.82733, 'longitude': -73.95013}",284,3.5,10031
_lS5EcBhVur3zQ5wxryGYw,Shin Ju Sushi,296 5th Ave,"{'latitude': 40.67374, 'longitude': -73.98269}",147,3.5,11215
Q47OUqvJ7PXwBBWB-pC2ZQ,Sushi D,207 Dekalb Ave,"{'latitude': 40.6896898, 'longitude': -73.9713079}",120,3.5,11205
ldNAjLZ9sAM0PbPcJtz5Jg,Inaka Asian Cuisine,597 Vanderbilt Ave,"{'latitude': 40.679565, 'longitude': -73.967819}",218,4.0,11238
WHXgDm3kcU-aONfjR8tX0A,O Ya,120 E 28th St,"{'latitude': 40.74283, 'longitude': -73.98319}",213,4.5,10016
